Michel Sanner@Biological Sciences Libraries@t@m@0@s
Travis Vaught@Lightning Talks I@l@m@1@s
Travis Vaught@Lightning Talks II@l@m@1@s
Perry Greenfield@NumArray@t@m@0@s
Michel Sanner@PMV and underlying components@t@m@0@s
Eric Jones@Faster Python Weave, Accelerate@n@m@1@s
Patrick Miller@Faster Python Weave, Accelerate@n@m@1@s
Perry Greenfield@Astronomy@b@m@0@s
Michel Sanner@Biology@b@m@0@s
Eric Jones@Intro to Numeric@t@m@0@s
Travis Oliphant@Intro to SciPy@t@m@0@s
Dave Morrill@Graphics@t@m@1@s
Eric Jones@Graphics@t@m@1@s
Patrick Miller@Parallel Computing@t@m@0@s
Michael Aivazis@Community Development - Standards, Peer Review, etc.(SciPy.org)@b@m@1@s
Travis Vaught@Community Development - Standards, Peer Review, etc.(SciPy.org)@b@m@1@s
Travis Oliphant@SciPy Library Development@n@m@0@s
Michel Sanner@Visual Programming Components@n@m@0@s
